"GLACIER_ID","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003"
"G006238E44850N_3357_SMB","-1.0808548","0.1979537","-0.526627","-1.0157564","-1.0067478","-0.1159102","-1.7396729","-1.1104851","0.0866601","-1.2475796","0.6864787","0.551616","-0.3176125","0.29848","-0.1022829","-0.1801903","-0.3676179","0.3278806","-0.5870148","-1.4083115","-0.5881319","-0.0108261","-1.6705734","-1.4592804","-0.8155128","-0.9455286","-0.62752","-0.301165","0.3486749","-0.4318556","-0.7223241","-1.7281332","-0.7561862","-0.9896846","0.9434991","-1.3793597","-2.8519468"
"G006238E44897N_3633_SMB","-1.1955793","0.5430048","-0.3124444","-0.6194936","-0.9699264","0.1956243","-0.9575658","-0.7678657","0.0868107","-0.9900482","0.304381","0.2928463","-0.6555445","-0.2237326","-0.3512541","-0.6382401","-0.3497781","0.716933","-0.3749837","-1.2318425","-0.4004916","-0.1291521","-1.4830292","-0.7076404","-1.1682487","-0.7136289","-0.5389935","-0.4280998","0.3278238","0.0075894","-0.2907819","-1.4458091","-0.6056345","-0.8652445","0.5535637","0.1445951","-2.1915231"
"G006238E44916N_3606_SMB","-0.9896485","0.2568214","-0.3159286","-0.7149514","-0.9851145","-0.2429705","-1.3348982","-1.3285398","0.0756312","-1.4209108","0.6647488","0.6796648","-0.3885918","0.477122","-0.0638042","-0.1236982","-0.3871072","0.5989634","-0.6464183","-1.3527541","-0.4113199","0.1036845","-1.6852776","-1.6106749","-0.9516906","-0.8443964","-0.6698008","-0.2972454","0.4294576","-0.4126004","-0.4989315","-1.7112565","-0.7400195","-0.9684519","0.5484891","-1.1692818","-2.6378536"
"G006239E44970N_3590_SMB","-0.6262655","0.3105633","-0.1945251","-0.4569038","-0.6093543","-0.0471825","-1.1928881","-0.7451378","0.017871","-0.9597429","0.3867536","0.5325601","-0.1920124","0.2979543","-0.0310811","-0.1839266","-0.2941491","0.4517457","-0.2151318","-1.1951284","-0.2818727","0.169695","-1.3601696","-1.0172604","-0.733915","-0.66999","-0.5787274","-0.2586341","0.4650477","-0.0531372","-0.4519421","-1.3514273","-0.5228471","-0.7519513","0.7919722","-0.5594227","-2.5168567"
"G006241E44893N_3382_SMB","-1.4229296","0.6474587","-0.3908043","-0.5547987","-0.901214","0.22887","-1.0429401","-0.8214269","0.1036609","-1.1910343","0.3466372","0.3576841","-0.7378947","-0.1424845","-0.4616019","-0.8068393","-0.4091848","0.8691574","-0.3072246","-1.3180404","-0.4373986","0.1090008","-1.5749613","-0.9697098","-1.2786226","-0.8289641","-0.5665143","-0.4172255","0.4515625","-0.2146938","-0.4121705","-1.5989256","-0.4427151","-0.9523681","0.6324763","-0.0219573","-2.3652258"
"G006241E44904N_3510_SMB","-1.0672846","0.2976658","-0.217289","-0.7889859","-0.6696402","0.0134075","-1.0680573","-1.0046451","0.1666051","-1.1146698","0.5812516","0.4884307","-0.4651838","0.1055515","-0.2836862","-0.2589556","-0.2938739","0.4726767","-0.5277807","-1.2610955","-0.4268598","-0.0283402","-1.6051217","-0.9687474","-0.7726818","-0.8260717","-0.5793443","-0.1855407","0.3799453","-0.1204439","-0.299109","-1.4196579","-0.480029","-0.8700255","0.7713383","-0.4300154","-2.5079203"
"G006242E44782N_3462_SMB","-2.1564636","-0.384155","-2.0309715","-1.9797838","-1.8964325","-0.5783946","-2.4039915","-1.6267874","-1.3471501","-1.8096654","-0.03756","-0.3343062","-1.3268598","-0.3614785","-1.8923831","-1.9765861","-0.8549616","0.0428621","-1.8404231","-1.911237","-1.8871454","-1.5601356","-1.6344733","-1.8890333","-1.6849501","-1.6308968","-1.437032","-1.348796","-0.4851987","-1.206234","-2.282727","-2.4578562","-1.8311808","-1.8422282","-1.1877369","-2.5338731","-3.6867328"
"G006243E44855N_3813_SMB","-0.8092812","0.0459239","-0.744001","-0.7094009","-1.0012887","-0.2076251","-1.5370682","-1.038029","-0.552201","-1.273183","0.171522","0.3278549","-0.5679314","0.0614026","-0.2026308","-0.4966898","-0.1896441","0.3341969","-0.3387381","-1.331552","-0.4203767","-0.1771178","-1.3576748","-1.1313696","-0.9431974","-0.7624741","-0.6173791","-0.6733325","0.3472827","-0.2382328","-1.0578425","-1.6651163","-0.787571","-1.3217695","0.1326845","-1.4722413","-3.0441408"
"G006243E44855N_3814_SMB","-1.321748","-0.380905","-0.9937117","-1.1582479","-1.3302623","-0.4266517","-1.8499151","-1.4085603","-0.8923172","-1.664775","0.1623554","0.2105511","-0.7737223","0.0710255","-0.4527854","-0.7008077","-0.5136575","0.1893641","-0.802969","-1.4971107","-0.4972709","-0.4913941","-1.4800951","-1.1221393","-1.1380136","-0.9049323","-0.7746677","-0.277263","0.3445746","-0.0114503","-0.3618802","-1.5742474","-0.6905032","-0.9020791","0.2670621","-0.820996","-2.2838356"
"G006245E44966N_3324_SMB","-1.0449007","0.2076283","-0.3281807","-0.8818221","-0.7604145","-0.0985286","-1.4082327","-1.0469477","-0.0101734","-1.0742176","0.5600713","0.4785408","-0.4841774","0.1866401","-0.2313216","-0.2545977","-0.380445","0.3016441","-0.5790404","-1.2975187","-0.4991215","-0.1479102","-1.555881","-1.1111467","-0.8766654","-0.8918199","-0.5711007","-0.3653007","0.2413091","-0.2176995","-0.5430325","-1.5403938","-0.6866398","-0.9023057","0.8058953","-0.7517861","-2.5596907"
"G006246E44886N_3481_SMB","-1.4788181","0.4070747","-0.4131211","-0.8335164","-1.0175316","0.0997026","-1.2360715","-1.1502876","-0.1628171","-1.2954032","0.5673494","0.3597617","-0.8403174","-0.1758095","-0.4637361","-0.7480624","-0.459808","0.5597515","-0.6200579","-1.3412179","-0.3105932","-0.2496397","-1.5773054","-0.9230801","-1.1898055","-0.9526464","-0.5090791","-0.32152","0.196788","-0.2533646","-0.3795734","-1.5823978","-0.6033813","-0.9450959","0.7353438","-0.2383611","-2.3329005"
"G006247E44972N_3371_SMB","-0.580026","0.268828","-0.1905086","-0.3954479","-0.5599483","-0.1235845","-1.1059958","-0.6868326","-0.0786294","-0.8794467","0.3000278","0.5085037","-0.2044126","0.2552305","-0.0306129","-0.1635902","-0.2764524","0.365914","-0.3714472","-1.1692989","-0.288062","0.0246423","-1.2814407","-0.8801922","-0.6799191","-0.6084476","-0.5310808","-0.258194","0.3980681","0.0637025","-0.4868766","-1.2307441","-0.5669553","-0.6803788","0.7420254","-0.22885","-2.3036828"
"G006248E44849N_3443_SMB","-1.0937215","0.0746901","-0.6181419","-1.1117933","-1.0282669","-0.2320576","-1.9032204","-1.2218032","0.0075585","-1.3016975","0.6495676","0.551066","-0.3290975","0.3443683","-0.0804792","-0.155168","-0.3997983","0.3224983","-0.7649306","-1.4742584","-0.5706561","-0.0859631","-1.7034686","-1.6292305","-0.8458986","-0.9522411","-0.5996202","-0.2864385","0.3536118","-0.5323635","-0.9643384","-1.7792463","-1.0417153","-1.3138145","0.906583","-1.537701","-2.9407644"
"G006251E44868N_3413_SMB","-0.9524693","0.7775615","-0.1570537","-0.32671","-0.8016047","0.2690068","-0.6052943","-0.4842796","0.2491626","-0.8478994","0.3545678","0.3571947","-0.4742922","-0.1333654","-0.1850274","-0.420893","-0.172228","0.8506249","-0.1879178","-1.222669","-0.2428105","0.0054017","-1.5004128","-0.5149603","-0.9303215","-0.6203769","-0.4437194","-0.2289363","0.4953364","0.1316791","-0.0251903","-1.3606554","-0.486266","-0.785204","0.5897806","0.2332231","-2.1478653"
"G006252E44875N_3390_SMB","-0.8479832","0.2638566","-0.2797197","-0.6674696","-0.9266462","-0.1772588","-1.4285293","-1.0506852","0.080325","-1.2960842","0.5367033","0.5928936","-0.2987686","0.410157","-0.0358185","-0.239946","-0.3784778","0.4925743","-0.4031803","-1.2876043","-0.2452761","0.1448007","-1.5648558","-1.5390013","-0.9205694","-0.8256543","-0.6485716","-0.2705094","0.4222997","-0.2867492","-0.6231504","-1.601928","-0.643414","-0.8256258","0.7098179","-0.9330912","-2.6454573"
"G006252E45009N_3676_SMB","-0.8343851","0.3000086","-0.3140087","-0.6669672","-0.4950027","-0.059812","-1.2503297","-0.7243088","0.0297389","-1.0623369","0.1411611","0.0979431","-0.3822252","-0.116907","-0.3422665","-0.3248225","-0.3798411","0.1064079","-0.2161939","-1.0655317","-0.2638152","-0.1328156","-1.6086094","-0.3561056","-0.6590838","-0.3274545","-0.394497","-0.079781","0.1917065","0.4375219","-0.0606508","-1.0277345","-0.3577958","-0.6256349","0.1583562","0.0721511","-2.0838056"
"G006254E44852N_3571_SMB","-1.0767977","0.1863062","-0.8179466","-0.9273942","-1.2378502","-0.2237453","-1.7830882","-1.2829123","0.1281986","-1.5283061","0.7000028","0.5962999","-0.4759045","0.4103863","-0.103509","-0.2531513","-0.3267775","0.6001637","-0.6532167","-1.4514678","-0.490968","0.1087697","-1.7448821","-1.7572765","-0.9772221","-0.994108","-0.6502357","-0.2343661","0.5034301","-0.5789049","-0.5675132","-1.8034546","-0.7824277","-0.9915051","0.8074774","-1.4986165","-2.8772278"
"G006254E44967N_0_2_SMB","-1.4241643","0.6318671","-0.4806606","-0.7086502","-1.0029413","0.169358","-1.0306683","-0.9201339","0.0808429","-1.2761869","0.4152723","0.1733947","-0.9569567","-0.334123","-0.5830467","-0.7950526","-0.2395825","0.9118503","-0.4174218","-1.3768983","-0.3693705","-0.1604574","-1.6060486","-0.7236004","-1.1394827","-0.9361591","-0.4688102","-0.2229295","0.4271425","-0.150101","-0.1554571","-1.5291774","-0.4456653","-0.9058157","0.6259482","0.0457459","-2.2950177"
"G006254E44967N_0_3_SMB","-1.0453782","0.6978006","-0.1837753","-0.3569972","-0.5122366","0.2514322","-0.7407373","-0.7994584","0.2521152","-1.0467046","0.7489996","0.6554949","-0.3805523","0.2472676","-0.0365271","-0.3206844","-0.1080089","0.7192191","-0.3686419","-1.2349122","-0.155385","0.2773559","-1.533142","-0.9036645","-0.7987653","-0.6795529","-0.3478808","-0.0135796","0.4881739","-0.0284643","-0.0794415","-1.4501538","-0.3772252","-0.7260543","0.9171018","-0.2076024","-2.2842979"
"G006254E44967N_0_SMB","-1.4072602","0.5488319","-0.4016337","-0.6433617","-1.0239468","0.0830592","-1.0581551","-1.0925368","-0.0183344","-1.3618284","0.6430457","0.4584177","-0.8573202","-0.0663278","-0.3511742","-0.6142519","-0.2859626","0.7339083","-0.6376472","-1.3793094","-0.4153503","-0.0656505","-1.6738586","-1.0001774","-1.1250324","-0.9661124","-0.4967176","-0.2113135","0.3287883","-0.1605373","-0.2152887","-1.6365056","-0.6111023","-0.980883","0.7345471","-0.4062456","-2.4267762"
"G006256E44974N_3680_SMB","-1.2155228","0.4481217","-0.3408761","-0.7216036","-0.152913","-0.1732865","-1.4821047","-0.9876662","-0.3223789","-0.9518691","0.4489303","-0.0365261","-0.4617443","-0.1974468","-0.6862184","-0.4118236","-0.2870651","0.1685977","-0.0440191","-1.165006","-0.1132144","-0.0535841","-1.7761197","-0.546023","-1.054464","-1.0545176","-0.9141367","0.0783991","0.2803837","0.1979339","-0.0772009","-1.2869267","0.1902077","-0.270522","0.2673062","-0.7203017","-2.2981253"
"G006257E44954N_3560_SMB","-0.7339792","0.2989213","-0.1436591","-0.5158284","-0.7101261","-0.1056602","-1.1768987","-0.9540945","0.1093818","-1.0610105","0.5832909","0.6367289","-0.2192554","0.4270847","0.0323338","-0.113258","-0.2766131","0.5240101","-0.5229023","-1.2530708","-0.3960722","0.1470044","-1.5624428","-1.1958771","-0.8311604","-0.6593801","-0.5769413","-0.2384775","0.4600341","-0.0617817","-0.3438781","-1.4952152","-0.6975415","-0.8133556","0.6397536","-0.7512789","-2.4878888"
"G006257E44965N_0_2_SMB","-1.7783884","0.4759057","-0.8535266","-1.1114376","-1.4378526","-0.3055236","-1.7011523","-1.420512","-0.2179831","-1.5079408","0.439016","0.3188652","-1.0834899","-0.1151042","-1.1293305","-0.8967936","-0.8508476","0.6592506","-0.9607881","-1.5300366","-0.9189879","-0.4483509","-1.737179","-1.5161623","-1.5934596","-1.215827","-1.0984256","-0.9754593","0.1810223","-1.1198156","-1.0043079","-1.9335506","-0.9735614","-1.2726333","0.155846","-1.316824","-2.7831342"
"G006257E44965N_0_SMB","-1.3623564","0.6728614","-0.3641959","-0.7814251","-1.0118141","-0.0833796","-1.2690673","-1.0860437","0.152102","-1.1323521","0.5447141","0.5063707","-0.5967044","0.158704","-0.4723939","-0.4724815","-0.4261414","0.6862229","-0.6270996","-1.3118527","-0.6359479","-0.0607294","-1.641705","-1.2030752","-1.2458892","-0.840165","-0.7922741","-0.5292366","0.3963271","-0.5304518","-0.6178659","-1.6872971","-0.6779425","-1.0060718","0.4905853","-0.7573307","-2.6611652"
"G006259E44856N_3355_SMB","-0.9542181","0.0121267","-0.7253416","-1.1095169","-1.0677891","-0.2622463","-1.7368474","-1.3265302","-0.108007","-1.3603361","0.5720383","0.4216039","-0.4790262","0.2346204","-0.2218925","-0.24761","-0.294675","0.4094251","-0.6942598","-1.3952014","-0.5012156","-0.2152721","-1.6239305","-1.342356","-0.8665127","-1.0193871","-0.5735748","-0.2493272","0.3046876","-0.2948662","-0.6703485","-1.6235044","-0.8016409","-1.0983586","0.9564892","-1.1720312","-2.6943667"
"G006259E44882N_3538_SMB","-1.2314501","0.4632367","-0.3087962","-0.701043","-0.9474887","-0.0547489","-1.0856171","-0.9523627","-0.0086093","-1.2076759","0.4313575","0.417584","-0.6827893","-0.056121","-0.4016426","-0.6522326","-0.4602264","0.6758541","-0.4279481","-1.2654022","-0.2955563","-0.090596","-1.5183672","-0.9624581","-1.2095377","-0.8366356","-0.5772312","-0.3277023","0.2805454","-0.207693","-0.3537053","-1.5695977","-0.6686795","-0.8626238","0.5284888","-0.0760216","-2.2618868"
"G006260E44860N_3594_SMB","-0.7900633","0.1646267","-0.5794833","-0.7081522","-0.9325222","-0.161646","-1.6156676","-1.0101643","0.0462917","-1.1626188","0.405742","0.5425662","-0.4381477","0.2675825","-0.1009061","-0.2157837","-0.2494451","0.7892061","-0.6360339","-1.3935832","-0.4386513","-0.010807","-1.5138141","-1.1876881","-0.7969394","-0.8789546","-0.583968","-0.2339157","0.567125","-0.3510323","-0.635592","-1.6296159","-0.8142801","-1.2196982","0.7996963","-1.1459411","-2.8037667"
"G006260E44958N_0_SMB","-0.7724309","0.3376179","0.0069416","-0.4813025","-0.6978465","0.0622961","-0.7281544","-0.513065","0.1654131","-0.4079731","0.4386524","0.5094443","-0.3568976","0.1378582","-0.1260063","-0.1594342","-0.2903016","0.5504339","-0.3679592","-1.1670687","-0.3725942","-0.0694228","-1.404759","-0.7971421","-0.795573","-0.5556397","-0.575521","-0.3028074","0.3976739","-0.0287801","-0.3563489","-1.3351872","-0.6059597","-0.8724984","0.5619075","-0.0827695","-2.3683214"
"G006260E44958N_3770_SMB","-1.0018544","0.2368572","-0.2043951","-0.6738131","-0.8866062","0.0262915","-0.9689146","-0.7263101","0.1224357","-0.7002861","0.2646389","0.3089525","-0.6245981","-0.0942004","-0.487296","-0.4151722","-0.385862","0.6322849","-0.2616591","-1.228971","-0.5467194","-0.1932603","-1.3917606","-0.6124488","-1.022348","-0.7151889","-0.6547917","-0.4313068","0.4011741","-0.1012644","-0.3177387","-1.3321805","-0.5445292","-0.8537381","0.4205927","-0.0255538","-2.2909348"
"G006260E44995N_3311_SMB","-1.3696743","0.7227035","-0.2598571","-0.5722433","-0.7779544","0.2762559","-0.9619441","-0.7513853","0.0667895","-1.0688854","0.366325","0.1340902","-0.6965497","-0.3136131","-0.6295578","-0.837945","-0.2122202","0.7746921","-0.2430871","-1.247701","-0.2001061","-0.1461387","-1.5083342","-0.4663037","-1.1010101","-0.8975432","-0.4268999","-0.2328707","0.4289841","-0.0276557","-0.2503537","-1.409934","-0.2040675","-0.7580098","0.6489697","0.1214204","-2.1990578"
"G006261E44961N_3362_SMB","-1.4977916","0.3369214","-0.7796137","-0.9388367","-1.2606192","0.1248072","-1.2416701","-1.0108423","-0.0652114","-1.2247841","0.0712796","-0.0798417","-1.0260881","-0.4960591","-0.7948302","-1.1475389","-0.5423319","0.9007905","-0.4428441","-1.399346","-0.7526406","-0.265173","-1.4824501","-0.8491958","-1.4517275","-0.8920317","-0.6128152","-0.6561613","0.2820464","-0.5563059","-0.6517659","-1.649051","-0.6877402","-1.0213032","0.5173352","0.103929","-2.3617804"
"G006263E44892N_3549_SMB","-0.6939493","0.1943504","-0.2485722","-0.4385033","-0.7469519","-0.2417859","-1.4626725","-1.052722","-0.0913559","-1.2453963","0.5629864","0.5736501","-0.1676606","0.4335828","0.071193","-0.188618","-0.2756111","0.2454277","-0.4187875","-1.2622098","-0.3418801","-0.0811977","-1.4552383","-1.3735805","-0.734854","-0.5494465","-0.5687981","-0.424256","0.4284348","-0.152078","-0.78398","-1.5122268","-0.7030865","-0.9151329","0.3433319","-1.3654261","-2.7369392"
"G006265E44864N_3564_SMB","-0.7014148","0.2643574","-0.3662544","-0.5483569","-0.7455975","-0.0344061","-1.4272268","-0.8123432","0.0608419","-0.9897614","0.5186026","0.5954183","-0.23634","0.313479","-0.0194413","-0.1678885","-0.2283443","0.5525524","-0.5046053","-1.2969487","-0.3686293","0.1101331","-1.494971","-1.0748816","-0.706651","-0.7831575","-0.5566635","-0.1943829","0.5772808","-0.158891","-0.538615","-1.5143139","-0.7096094","-1.0044401","0.9005657","-0.8695525","-2.6726944"
"G006266E44965N_0_2_SMB","-0.7842196","0.3374797","-0.0066501","-0.6212997","-0.4903964","0.0232399","-0.8333172","-0.873281","0.1487896","-0.8162938","0.7295696","0.6579965","-0.1260366","0.3173685","0.0205058","-0.071612","-0.2469309","0.405476","-0.5032663","-1.2199795","-0.3749859","0.1128583","-1.6046615","-0.9768495","-0.66355","-0.7383368","-0.5063021","-0.2222956","0.3575034","-0.1028509","-0.4033531","-1.5741398","-0.7148269","-0.9168392","0.9177386","-0.8310727","-2.6384423"
"G006266E44965N_0_SMB","-1.1795483","0.1986576","-0.4169572","-0.9567348","-0.9607656","-0.1195001","-1.2921844","-1.324764","0.0237124","-1.4053706","0.7050148","0.5446514","-0.6006132","0.2262769","-0.2899218","-0.2632121","-0.3893956","0.4348918","-0.6789265","-1.3422258","-0.5246977","-0.086433","-1.6954317","-1.3629436","-0.9527138","-0.9839526","-0.6427721","-0.2275692","0.2963058","-0.3477944","-0.4327045","-1.5992563","-0.6633928","-0.909609","0.7286525","-1.0521553","-2.5830796"
"G006266E44965N_3767_SMB","-1.2164445","0.1713297","-0.4869474","-0.9774867","-0.8995855","-0.1182918","-1.3349384","-1.3099829","-0.0372689","-1.4244196","0.6183109","0.448537","-0.6924406","0.1090193","-0.4600238","-0.4166332","-0.3612313","0.4846189","-0.5432649","-1.3269083","-0.4480608","-0.113733","-1.6323719","-1.3673487","-0.9857732","-1.0626494","-0.6495643","-0.2208259","0.2228415","-0.521982","-0.600922","-1.6349429","-0.5712429","-1.0140481","0.6904993","-1.0877407","-2.6679478"
"G006266E44965N_3768_SMB","-1.4401929","0.038535","-0.6346153","-1.1104971","-1.0887945","-0.2295491","-1.538826","-1.3614433","-0.242472","-1.5225782","0.4584836","0.1795118","-0.9101689","-0.1657677","-0.9368086","-0.6521693","-0.5179778","0.5050573","-0.6481757","-1.4038835","-0.5213878","-0.3771113","-1.6836035","-0.8785367","-1.15605","-1.1131698","-0.7364997","-0.3942284","0.1719246","-0.2180322","-0.3783954","-1.5465704","-0.6652124","-1.0093417","0.3852381","-0.6947715","-2.4111664"
"G006266E44965N_3769_SMB","-0.8941587","0.2835548","-0.1083541","-0.7247375","-0.6118931","-0.0544391","-1.043458","-1.1149026","0.1027916","-1.1405976","0.8131059","0.6865898","-0.1565549","0.3984821","0.0111772","-0.0759794","-0.3013968","0.3994699","-0.5883485","-1.2769287","-0.4166059","0.1301729","-1.6957978","-1.3084908","-0.7504356","-0.8002278","-0.5602612","-0.222656","0.336952","-0.1999091","-0.4178609","-1.6194487","-0.7479041","-0.9095047","0.8807546","-1.2169499","-2.7094541"
"G006268E45010N_3268_SMB","-1.1770093","0.4979864","-0.3044914","-0.646112","-0.9736767","-0.1030623","-1.0552258","-1.0012306","0.0445636","-1.2600415","0.477633","0.4824676","-0.6659964","0.0486182","-0.3223712","-0.5953377","-0.3951411","0.7538739","-0.4138373","-1.3129508","-0.2708241","-0.004793","-1.5562568","-1.1023772","-1.1862903","-0.8360422","-0.5928077","-0.2614658","0.3383196","-0.221162","-0.2913874","-1.6033729","-0.6994268","-0.8582575","0.4811013","-0.1665052","-2.2817683"
"G006269E44882N_3363_SMB","-1.1343004","0.2794284","-0.3145466","-0.8507919","-0.7133576","-0.0013326","-1.1930184","-1.1514535","0.2306995","-1.1308544","0.6305348","0.4873293","-0.5214966","0.1398431","-0.3535145","-0.3424443","-0.3073014","0.5425414","-0.491648","-1.2672228","-0.3515837","0.0423516","-1.6474862","-1.1759243","-0.8278447","-0.8959993","-0.6101328","-0.1624325","0.4082042","-0.2381514","-0.370218","-1.4863931","-0.4149047","-0.8437262","0.7462969","-0.7027215","-2.5700679"
"G006269E44973N_3402_SMB","-1.5127797","0.6911924","-0.4857692","-0.7367788","-0.8752663","0.1829286","-1.1769612","-0.9667848","-0.2643286","-1.2152369","0.3577976","0.193405","-0.8621986","-0.5139169","-0.6032563","-0.9358334","-0.3068166","0.7583858","-0.2553632","-1.2548505","-0.4160302","-0.5194203","-1.5471523","-0.4754105","-1.2704811","-0.8951001","-0.3850013","-0.4634916","0.2403612","-0.1702965","-0.3020801","-1.5591326","-0.4640439","-0.9337417","0.5097814","-0.0594926","-2.2058687"
"G006270E44957N_3578_SMB","-0.9381577","0.1997928","-0.3997852","-0.8247678","-0.9796487","-0.1156222","-1.4964221","-0.9953571","-0.063307","-1.1771724","0.4981056","0.4591737","-0.4052781","0.2349995","-0.155027","-0.2758645","-0.4020337","0.307892","-0.4806188","-1.2717564","-0.4904067","-0.0813149","-1.5092952","-1.186424","-0.8083954","-0.8268693","-0.5872937","-0.365383","0.2988895","-0.1639804","-0.6129526","-1.5475795","-0.6733556","-0.8682948","0.7935641","-0.6122217","-2.5447891"
"G006272E44869N_0_SMB","-0.7576002","0.3566953","0.0678158","-0.4912597","-0.2633321","0.0919605","-0.8243273","-0.7273226","0.2047183","-0.5914179","0.6781414","0.6511854","-0.0174538","0.3283229","0.0439274","-0.0595817","-0.2593627","0.366875","-0.3858414","-1.1549368","-0.2462286","0.2235212","-1.5476249","-0.8824719","-0.5297638","-0.4894338","-0.4650953","-0.1085325","0.4741864","0.1074514","-0.2109264","-1.1819606","-0.3960752","-0.6708108","0.9019516","-0.2015713","-2.2662249"
"G006272E44954N_3634_SMB","-1.0280602","0.2915932","-0.1834446","-0.7392426","-0.7378178","-0.0368296","-1.0988741","-0.9677835","0.0508382","-0.9785522","0.450477","0.4729483","-0.4966395","0.1179361","-0.2283854","-0.2639457","-0.3998055","0.4254042","-0.5030736","-1.2256355","-0.4707728","-0.0617001","-1.4950908","-0.965849","-0.8235132","-0.7329373","-0.6201667","-0.3212833","0.3123559","-0.1118302","-0.4729778","-1.4251783","-0.57249","-0.9017622","0.6638218","-0.2457923","-2.4389071"
"G006274E44992N_3681_SMB","-0.9655439","0.0360616","-0.9008269","-0.7312871","-1.0129838","-0.1753325","-1.6107243","-0.9476317","-0.0213189","-1.1932712","0.0036759","0.1702192","-0.7642913","-0.0055138","-0.5231548","-0.7410342","-0.2851468","0.8581131","-0.1512897","-1.4283888","-0.2515916","0.0393523","-1.2998738","-1.1439619","-1.077107","-1.0833263","-0.6520179","-0.518014","0.6012448","-0.616568","-1.1404643","-1.6181272","-0.7673905","-1.1293166","0.7160701","-0.6607745","-2.7848668"
"G006275E44878N_3816_SMB","-0.8342103","-0.5816271","-1.0950747","-1.3799514","-0.6269033","-0.3070972","-1.4384487","-0.6210295","-0.1576235","-1.3643212","-0.1354544","-0.0130983","-0.7213581","-0.1828552","-0.3514178","-0.7676569","-0.5176985","0.6477752","-0.02016","-1.3096588","0.0065126","0.4862859","-1.1190289","-0.4004758","-0.5488484","-0.5591916","-0.4130627","-0.0618541","0.0962518","0.4033738","-0.0818795","-1.123595","0.0179153","-0.2740445","0.6093385","-0.008517","-3.0010314"
"G006275E44878N_3817_SMB","-0.3500282","0.2371698","-0.109286","-0.4959503","-0.1361128","0.0111458","-0.5713956","-0.2957228","-0.0352902","-0.5694956","0.5512593","0.6795685","0.0022916","0.3211874","0.058126","-0.0883255","-0.115798","-0.0898822","-0.172118","-1.0354925","-0.2800335","0.0002398","-0.975759","-0.8578452","-0.3447652","-0.5382357","-0.4510586","-0.4532915","0.5039903","0.0166229","-0.6497293","-1.422529","-0.3775178","-0.5096203","0.6888619","0.0419459","-2.6212115"
"G006275E44887N_3358_SMB","-1.1876142","0.5191491","-0.2392392","-0.8785946","-0.8693551","-0.0329248","-1.1347997","-0.8702558","0.094993","-0.911419","0.573323","0.4046071","-0.5229813","0.0302774","-0.5254549","-0.443597","-0.3117038","0.4623255","-0.5676959","-1.2494254","-0.5732527","-0.1898927","-1.5682862","-0.7366326","-0.9808896","-0.8532953","-0.6456274","-0.3143509","0.2747616","-0.1877744","-0.3771746","-1.4611449","-0.5649872","-0.9013845","0.5952916","-0.5959785","-2.447005"
"G006277E44868N_3495_SMB","-0.9144194","0.187635","-0.4125116","-0.8718805","-0.8806028","-0.0985654","-1.6093521","-0.9868233","-0.0032616","-1.1457524","0.603263","0.5163168","-0.2711047","0.2734171","-0.1315622","-0.2093449","-0.3435932","0.2732865","-0.6308342","-1.3264148","-0.4803271","-0.0256746","-1.589499","-1.2353721","-0.7414118","-0.8845835","-0.5817747","-0.276195","0.321442","-0.191944","-0.5501481","-1.5819385","-0.6797912","-0.8780092","0.9416891","-0.7209929","-2.6527362"
"G006277E44909N_3335_SMB","-0.3019647","0.4368936","0.1419069","0.1599104","0.0039538","0.1757369","-0.3302138","-0.2267783","0.1626563","-0.0187731","0.5439162","0.7141218","0.2123321","0.4121255","0.1754359","0.1432593","-0.1152846","0.5201207","-0.0258628","-0.6816781","-0.0345215","0.3505533","-0.7782809","-0.4781933","-0.3419905","-0.1782526","-0.3038657","-0.0323465","0.5613664","0.1584503","0.0673189","-0.4784097","-0.2772272","-0.3594543","0.835146","-0.0051074","-1.7543783"
"G006278E44975N_3763_SMB","-0.7937655","0.365385","-0.053514","-0.5820165","-0.3819941","0.1661358","-0.8315095","-0.6167621","0.3296139","-0.5641208","0.3464036","0.2469893","-0.3910764","-0.0867816","-0.4121706","-0.3389954","-0.179483","0.5944108","-0.0730724","-1.1731706","-0.2209317","-0.0010705","-1.3952355","-0.3058149","-0.6752197","-0.704424","-0.4658273","-0.1368133","0.5402146","0.1398391","-0.0171639","-1.1133237","-0.1173709","-0.7312516","0.6882611","0.1226656","-2.2793159"
"G006278E44975N_3764_SMB","-1.2679722","0.2098648","-0.4645037","-0.9792672","-0.9868294","-0.0491616","-1.2744199","-1.205251","0.1647565","-1.2208347","0.6252213","0.4697335","-0.761899","0.0649266","-0.4683727","-0.3786632","-0.3988664","0.5493166","-0.6882432","-1.3685296","-0.6291415","-0.1807413","-1.6219227","-1.2946308","-0.9950123","-1.0295649","-0.6428027","-0.4890223","0.1248907","-0.8574415","-0.8732405","-1.7986567","-0.7993203","-1.2622231","0.7908449","-1.4663482","-3.0080066"
